Date,close,volume,sma_20,macd,rsi,bb_bbm
2022-02-22,38267.75,1605539398.15,41536.370500000005,-593.2046933128368,40.57749898463597,41536.370500000005
2022-02-23,37270.85,1218156854.61,41533.481,-781.4143954815154,37.78461762092943,41533.481
2022-02-24,38353.62,3367553842.97,41371.645000000004,-833.5923171751347,42.42022334308268,41371.645000000004
2022-02-25,39239.77,1536575836.24,41262.723000000005,-794.2827992180028,45.96845382105845,41262.723000000005
2022-02-26,39134.83,732995982.54,41098.844,-762.804370058213,45.61001047776954,41098.844
2022-02-27,37714.96,1184510440.64,40791.5385,-842.714838721542,40.95654839677547,40791.5385
2022-02-28,43189.46,2231772118.95,40747.0055,-459.00691714754794,58.52640593785954,40747.0055
2022-03-01,44428.47,2121207162.06,40747.283500000005,-54.31180004942871,61.33102690305495,40747.283500000005
2022-03-02,43935.37,1652867992.22,40767.4685,224.040349244533,59.60352195187546,40767.4685
2022-03-03,42474.37,1565020513.9,40771.238,323.0223425746226,54.68840123710827,40771.238
2022-03-04,39154.4,2043287977.87,40617.0075,132.05025937085156,45.50523838086929,40617.0075
2022-03-05,39407.02,624289503.91,40483.866500000004,1.07543339215772,46.244903198724664,40483.866500000004
2022-03-06,38428.92,818379145.11,40277.6985,-179.57749788337242,43.76784840316932,40277.6985
2022-03-07,38030.63,1547870219.6,39950.4135,-350.84064919174125,42.76336121981861,39950.4135
2022-03-08,38748.52,1373819361.89,39693.0225,-423.7554184596447,45.20441826616664,39693.0225
2022-03-09,41962.85,1960521974.24,39763.9105,-219.63946368709003,54.550867408669035,39763.9105
2022-03-10,39443.42,1683595949.7,39736.3485,-258.1967132107384,47.685221135284785,39736.3485
2022-03-11,38741.03,1527385235.35,39668.044,-341.4940829148982,45.94895571432887,39668.044
2022-03-12,38805.53,464694957.41,39688.458,-397.7185852994735,46.142884146175604,39688.458
2022-03-13,37796.31,687723583.56,39726.403999999995,-517.7442941728659,43.5122539882024,39726.403999999995
2022-03-14,39696.28,1245884221.15,39797.8305,-454.3167521885043,49.36490062102191,39797.8305
2022-03-15,39314.86,1196862773.71,39900.031,-429.8720768196945,48.28337435069761,39900.031
2022-03-16,41133.64,2217384588.25,40039.032,-260.7335752991785,53.513445051655886,40039.032
2022-03-17,40956.79,736387236.02,40124.882999999994,-139.35402481672645,52.952687714074244,40124.882999999994
2022-03-18,41790.97,1310605069.99,40257.69,23.876267154606467,55.330421877058946,40257.69
2022-03-19,42235.02,638860853.99,40483.693,186.9139458540376,56.58816909932542,40483.693
2022-03-20,41243.16,647551620.15,40386.378,233.39721040938457,52.9985475091495,40386.378
2022-03-21,41043.9,897693606.33,40217.1495,251.26054064038908,52.28104777926848,40217.1495
2022-03-22,42380.11,1597913842.6,40139.3865,368.98491001636285,56.53093449206274,40139.3865
2022-03-23,42904.1,1116852856.74,40160.873,498.81391838766285,58.1066034932993,40160.873
2022-03-24,44006.77,1514036890.73,40403.4915,682.8095925430898,61.28678000913991,40403.4915
2022-03-25,44331.36,1529847572.88,40649.70849999999,845.0776609834575,62.19650856314018,40649.70849999999
2022-03-26,44542.31,513402297.27,40955.378000000004,979.4081686107238,62.80819501841977,40955.378000000004
2022-03-27,46842.14,1035071605.98,41395.9535,1256.9537438900807,68.7457417029444,41395.9535
2022-03-28,47128.71,1697234773.76,41814.963,1482.9400066429662,69.40125730859744,41814.963
2022-03-29,47445.3,1324122253.95,42089.0855,1668.3502124277875,70.14620292224228,42089.0855
2022-03-30,47056.41,1158606188.62,42469.735,1763.5795165335294,67.95756919269343,42469.735
2022-03-31,45522.65,1350600519.47,42808.816,1695.7403728382124,60.00557850646376,42808.816
2022-04-01,46299.75,1558891962.07,43183.527,1685.2562531585427,62.40586098435005,43183.527
2022-04-02,45822.28,765849775.02,43584.8255,1619.748224883493,60.022283294487856,43584.8255
2022-04-03,46414.26,809819360.86,43920.7245,1597.189077660776,61.96212294051547,43920.7245
2022-04-04,46609.36,1145480471.77,44285.4495,1576.8764799488345,62.60611913853364,44285.4495
2022-04-05,45501.58,1118296319.71,44503.8465,1454.622034676533,56.73281733337153,44503.8465
2022-04-06,43177.78,1918395755.34,44614.896,1156.8873891249968,46.81190220295387,44614.896
2022-04-07,43466.21,989892880.8,44698.657999999996,933.4442635319137,48.026754794183404,44698.657999999996
2022-04-08,42273.38,1098738940.21,44700.576,652.5899142663184,43.59228624558584,44700.576
2022-04-09,42768.61,384171498.87,44776.8485,464.6159378984885,45.828643207724916,44776.8485
2022-04-10,42153.77,549311405.43,44832.342,263.0010454405274,43.521642352313286,44832.342
2022-04-11,39536.71,1423397890.93,44690.172,-106.72482238768134,35.361806105506275,44690.172
2022-04-12,40086.66,1087667635.69,44549.3,-351.30919379283296,37.99275733381088,44549.3
2022-04-13,41150.33,990022174.31,44406.478,-454.0804341382609,42.83886249837308,44406.478
2022-04-14,39951.63,870654332.34,44187.491500000004,-625.0472984073203,39.127598205002364,44187.491500000004
2022-04-15,40563.69,561514975.78,43988.5605,-703.0473510579177,41.89556825667914,43988.5605
2022-04-16,40392.55,313875941.14,43666.081,-769.7987615270977,41.32966133115669,43666.081
2022-04-17,39688.16,389893199.53,43294.053499999995,-869.5148949542127,38.9949579245079,43294.053499999995
2022-04-18,40811.03,1101204133.54,42962.340000000004,-848.1573938506262,44.388062899336774,42962.340000000004
2022-04-19,41504.44,768239204.72,42684.741500000004,-766.4439397797178,47.47605234750249,42684.741500000004
2022-04-20,41375.35,1072814871.19,42477.3765,-703.9868012366496,46.95334154708845,42477.3765
2022-04-21,40490.97,1324052657.83,42186.9375,-717.5793359822637,43.4258483848053,42186.9375
2022-04-22,39716.04,1154693915.31,41881.6255,-781.8689932788766,40.55103373063975,41881.6255
2022-04-23,39445.97,455659637.8,41533.210999999996,-844.8722405251829,39.56792099148858,41533.210999999996
2022-04-24,39466.26,501272140.43,41176.056,-882.9870098432366,39.68622740101072,41176.056
2022-04-25,40437.52,1514243711.31,40922.853,-825.3070483705524,45.215136646682794,40922.853
2022-04-26,38117.39,1492483889.14,40669.8335,-955.7925822780453,36.58709239395891,40669.8335
2022-04-27,39252.04,1341340920.21,40459.125,-956.6192247152285,42.37805439903018,40459.125
2022-04-28,39749.75,1188927763.73,40332.9435,-906.6618736364908,44.76102030851344,40332.9435
2022-04-29,38594.22,964020058.19,40124.224,-949.368201154437,40.56645893941436,40124.224
2022-04-30,37650.13,525291276.33,39899.042,-1047.3205865185955,37.47643593196427,39899.042
2022-05-01,38480.53,659030267.75,39846.233,-1045.8858960031139,41.684092437119595,39846.233
2022-05-02,38513.01,1152557748.76,39767.5505,-1030.2519259866822,41.848934330299706,39767.5505
2022-05-03,37725.38,1095654277.96,39596.303,-1069.093209580802,38.97203570343798,39596.303
2022-05-04,39680.21,1426469839.29,39582.731999999996,-931.4001615752713,48.444935055895165,39582.731999999996
2022-05-05,36546.86,1920976838.73,39381.8905,-1062.860592208257,38.20757253130498,39381.8905
2022-05-06,36009.89,1682230363.22,39162.75749999999,-1196.579498348532,36.77340671431741,39162.75749999999
2022-05-07,35469.21,713980596.97,38951.810000000005,-1330.8399575940712,35.33516458833493,38951.810000000005
2022-05-08,34033.77,1413921299.77,38612.947,-1535.371542956309,31.78131218684335,38612.947
2022-05-09,30076.9,3472851115.69,38041.56999999999,-1993.767724730642,24.474116829245887,38041.56999999999
2022-05-10,31013.12,3244062170.09,37523.45849999999,-2255.504816152352,28.653956322742104,37523.45849999999
2022-05-11,29017.21,3967102738.94,36949.7705,-2594.083622067905,25.42361232136578,36949.7705
2022-05-12,28915.72,4501368166.33,36409.754499999995,-2837.8857791576593,25.267622757214113,36409.754499999995
2022-05-13,29244.83,1942170683.15,35899.697499999995,-2970.3044973429933,26.835320280919262,35899.697499999995
2022-05-14,30050.31,845013800.63,35428.9,-2975.946917603953,30.66869451193604,35428.9
2022-05-15,31296.11,810199953.22,34971.8295,-2847.0736352716085,36.23350687491268,34971.8295
2022-05-16,29838.5,1242326194.24,34557.884999999995,-2829.93583703092,32.905617449928826,34557.884999999995
2022-05-17,30415.91,1000070390.57,34116.0785,-2738.1976094972706,35.435385625960464,34116.0785
2022-05-18,28667.29,1322816665.45,33561.9555,-2774.6094527743517,31.5551298049061,33561.9555
2022-05-19,30282.48,1453211639.97,33146.3685,-2642.6707037433007,38.27829760995487,33146.3685
2022-05-20,29166.15,1692088244.46,32722.169499999996,-2598.2359493315817,35.6703767648433,32722.169499999996
2022-05-21,29410.72,462392582.18,32268.679000000004,-2514.303011267344,36.68808320785905,32268.679000000004
2022-05-22,30264.29,639923811.62,31856.243,-2351.7995069575554,40.24138953526565,31856.243
2022-05-23,29075.68,1147137210.63,31423.758,-2292.4987043563524,37.117399441379746,31423.758
2022-05-24,29630.05,826118559.89,30921.25,-2175.689372354198,39.47733292045166,30921.25
2022-05-25,29508.27,800315804.06,30569.320499999994,-2069.0925524396407,39.12992539625344,30569.320499999994
2022-05-26,29188.71,1314694988.34,30228.261500000004,-1987.4890889460185,38.18042894595234,30228.261500000004
2022-05-27,28597.33,1054644721.04,29884.6675,-1948.0809156795513,36.419208446236546,29884.6675
2022-05-28,29013.53,365397751.75,29633.6555,-1861.8040743376805,38.56701265659651,29633.6555
2022-05-29,29452.23,374906552.33,29602.422000000002,-1737.995106627237,40.835720542608954,29602.422000000002
2022-05-30,31716.41,1426112899.49,29637.586500000005,-1440.5692190292866,50.91161652668622,29637.586500000005
2022-05-31,31782.16,1028808882.28,29775.833999999995,-1185.8814812356868,51.17167166705145,29775.833999999995
2022-06-01,29789.58,1343136773.16,29819.527000000002,-1131.7777381639426,43.62838604297693,29819.527000000002
2022-06-02,30439.63,932339972.84,29879.267000000003,-1024.635173214123,46.404121182398434,29879.267000000003
2022-06-03,29680.3,734000142.92,29860.766499999998,-989.5881474190901,43.6974110979094,29860.766499999998
2022-06-04,29845.48,310298122.38,29788.234999999997,-937.6755414837353,44.45639202500048,29788.234999999997
2022-06-05,29897.9,311392830.2,29791.204999999998,-882.1358582981011,44.71111292676251,29791.204999999998
2022-06-06,31353.78,1076503583.85,29838.0985,-712.4304557076684,51.380072033161944,29838.0985
2022-06-07,31111.75,1340573593.65,29960.321500000002,-590.6587533281781,50.293985171805794,29960.321500000002
2022-06-08,30189.27,844411303.8,29955.661,-562.1105676652987,46.278640033320954,29955.661
2022-06-09,30082.94,620735850.86,30001.500500000002,-541.8201023434922,45.82450174247182,30001.500500000002
2022-06-10,29067.38,1133049950.35,29984.333499999997,-600.7617594008407,41.62325640211503,29984.333499999997
2022-06-11,28389.49,696986226.28,29890.5935,-694.1715276434807,39.04968539424998,29890.5935
2022-06-12,26587.35,1060464718.45,29766.177000000003,-903.2054882023222,33.17683386714015,29766.177000000003
2022-06-13,22471.59,4089411013.33,29408.253999999997,-1385.008329230448,24.218534958525296,29408.253999999997
2022-06-14,22118.37,2063908671.45,29038.759000000002,-1774.8827108994265,23.628859175071682,29038.759000000002
2022-06-15,22566.73,2516136880.34,28707.659999999996,-2024.3466542480674,26.08889470346196,28707.659999999996
2022-06-16,20372.85,1326876814.5,28296.435999999998,-2371.736505541183,22.303167326376425,28296.435999999998
2022-06-17,20432.26,1312456705.74,27867.372499999998,-2612.140445949848,22.630579157308347,27867.372499999998
2022-06-18,18954.25,1898530847.49,27342.4735,-2888.627060846098,20.33478407132631,27342.4735
2022-06-19,20553.48,1190970309.62,26784.327,-2944.7548980343745,28.756506093026772,26784.327
2022-06-20,20550.91,995940744.76,26222.7645,-2955.3762531188186,28.751245972280188,26222.7645
2022-06-21,20699.21,954292227.72,25768.246,-2918.1881267249264,29.552039821933676,25768.246
2022-06-22,19956.16,1027725806.49,25244.072500000002,-2915.0710689892585,27.86229211035898,25244.072500000002
2022-06-23,21098.41,836636021.34,24814.978,-2788.2890884956287,34.10029649711133,24814.978
2022-06-24,21219.46,850728330.88,24383.677,-2647.5266925134856,34.74430274659633,24383.677
2022-06-25,21474.19,459148971.07,23962.491499999996,-2486.751177797978,36.15818050385046,23962.491499999996
2022-06-26,21031.85,445023789.79,23446.395,-2367.734792447678,34.75015358545839,23446.395
2022-06-27,20718.16,643546203.12,22926.7155,-2272.5293077151327,33.74654840817517,22926.7155
2022-06-28,20251.96,680727935.72,22429.85,-2209.230089674362,32.25558375019327,22429.85
2022-06-29,20094.16,751143299.02,21930.411,-2147.0483081361563,31.744344990533207,21930.411
2022-06-30,19908.49,1084138608.25,21472.4665,-2088.6738831915645,31.11936090631839,21472.4665
2022-07-01,19249.33,1220917103.86,21015.4585,-2071.718947600315,28.940906342324837,21015.4585
2022-07-02,19225.66,393018265.78,20647.374,-2036.7140385462008,28.86277092148478,20647.374
2022-07-03,19294.21,430213883.45,20488.504999999997,-1980.6097475374627,29.456769026436746,20488.504999999997
2022-07-04,20212.81,623812499.17,20393.227,-1840.8037104504183,37.04315190297522,20393.227
2022-07-05,20158.69,931653558.35,20272.825,-1714.608510904156,36.79210775105929,20272.825
2022-07-06,20545.04,794040793.32,20281.434499999996,-1565.3779869188584,39.922247076786675,20281.434499999996
2022-07-07,21611.8,1059807101.57,20340.411500000002,-1345.5227560253152,47.63336767658252,20340.411500000002
2022-07-08,21592.65,1233183200.22,20472.3315,-1159.465549416127,47.51546449269708,20472.3315
2022-07-09,21582.17,455218724.75,20523.765999999996,-1001.3169624782604,47.446250590992264,20523.765999999996
2022-07-10,20846.53,485593616.02,20538.547,-924.683887669642,42.739935973711425,20538.547
2022-07-11,19944.25,756481179.49,20500.799,-926.0827733589613,37.78882032079471,20500.799
2022-07-12,19309.71,873486517.39,20468.4765,-967.2436920801192,34.74084182575304,20468.4765
2022-07-13,20230.81,1176644137.94,20425.0965,-914.991492308036,42.04801413031629,20425.0965
2022-07-14,20577.38,1021414563.11,20392.9925,-835.9792959930601,44.56322668834744,20392.9925
2022-07-15,20827.27,747216252.44,20360.6465,-744.614078982835,46.37061625351544,20360.6465
2022-07-16,21199.01,586102523.47,20369.0045,-634.8915405391199,49.0326932470473,20369.0045
2022-07-17,20792.81,544609266.04,20372.737,-574.0947763391814,46.326654257683565,20372.737
2022-07-18,22447.39,1466428849.49,20482.5085,-387.9303055120072,56.78795438125485,20482.5085
2022-07-19,23399.91,1796378775.92,20647.796,-161.66959126835354,61.44660975333214,20647.796
2022-07-20,23222.77,1752951921.32,20813.510000000002,3.3117613871363574,60.14792533232612,20813.510000000002
2022-07-21,23153.54,1201004931.31,21008.7205,127.01029396466402,59.61759976362455,21008.7205
2022-07-22,22686.32,987692728.11,21181.7535,185.20657682210367,56.02727921938092,21181.7535
2022-07-23,22452.14,577941932.27,21339.65,210.0103132281074,54.26336083935769,21339.65
2022-07-24,22585.4,504031294.93,21458.2795,237.68058746953102,55.12908310503746,21458.2795
2022-07-25,21305.59,940453686.83,21515.624499999998,154.55786116330273,46.10344195441006,21515.624499999998
2022-07-26,21258.08,809969148.7,21551.2765,83.88190338875211,45.80364888791879,21551.2765
2022-07-27,22960.19,1159394788.9,21618.696,163.33393757235172,56.673610501835306,21618.696
2022-07-28,23855.65,1303025378.67,21731.846,295.1540334418678,61.09452335531269,21731.846
2022-07-29,23769.15,1011106548.39,21841.195,388.16802270212065,60.45282539651423,21841.195
2022-07-30,23646.03,778025187.47,21981.170000000002,446.7971251401905,59.49495728204355,21981.170000000002
2022-07-31,23308.14,545406548.92,22149.3645,460.6857139433487,56.83346820619617,22149.3645
2022-08-01,23271.57,730342406.93,22347.457499999997,463.399842333929,56.53867027871599,22347.457499999997
2022-08-02,22991.49,787698099.6,22485.491499999996,437.90282221448433,54.2190648817669,22485.491499999996
2022-08-03,22825.25,1039306431.63,22597.885,399.6748683064907,52.83353372833084,22597.885
2022-08-04,22622.99,835033359.1,22687.671000000002,349.03479195912587,51.121825334029595,22687.671000000002
2022-08-05,23319.22,1166014614.12,22793.6815,360.9216291005505,56.36271758431093,22793.6815
2022-08-06,22956.4,400822462.12,22901.861,337.1787051617721,53.1636166732734,22901.861
2022-08-07,23179.86,388274452.92,22938.4845,332.5600758061846,54.86288917806451,22938.4845
2022-08-08,23817.72,976262666.12,22959.375000000004,376.03505194290483,59.39189294009971,22959.375000000004
2022-08-09,23156.66,894336181.98,22956.0695,353.07721214183766,53.410581391790764,22956.0695
2022-08-10,23959.67,1241926276.36,22996.376,395.1244064613238,58.833995115136986,22996.376
2022-08-11,23943.36,1338354341.04,23059.228000000003,422.2634401137839,58.684568811473795,23059.228000000003
2022-08-12,24412.17,816924712.5,23157.2295,476.11204550971524,61.695983847267215,23157.2295
2022-08-13,24449.86,710217434.56,23250.4525,515.8819552015739,61.936190224392746,23250.4525
2022-08-14,24313.71,886604908.12,23400.858500000002,530.3007510547213,60.46118662762031,23400.858500000002
2022-08-15,24101.69,1331189946.12,23543.039,518.6409386769337,58.139190763062935,23543.039
2022-08-16,23858.64,874700819.79,23587.961499999998,484.2067160028637,55.50747069399599,23587.961499999998
2022-08-17,23338.03,1079499588.63,23562.0805,410.18016871118016,50.25951054500767,23562.0805
2022-08-18,23201.51,582346641.96,23533.698500000002,336.617259366285,48.952490233402116,23533.698500000002
2022-08-19,20833.43,1770449474.07,23393.0685,86.23974054203427,32.94710539994318,23393.0685
2022-08-20,21142.06,803223608.15,23284.7645,-86.28771426946696,35.88915043016506,23284.7645
2022-08-21,21514.79,650828688.99,23196.9255,-190.74201403039115,39.35015651876493,23196.9255
2022-08-22,21399.66,940511413.54,23117.334000000003,-279.58988975156535,38.65598559178861,23117.334000000003
2022-08-23,21520.62,879396196.46,23052.1025,-336.3646084533211,39.856443723333754,23052.1025
2022-08-24,21369.05,912147556.2,22989.4055,-389.10406488970693,38.831005235447506,22989.4055
2022-08-25,21565.47,674553131.93,22901.718,-410.321085574742,40.95121661958591,22901.718
2022-08-26,20247.99,1564850841.73,22766.2975,-527.3662033698565,32.75115000383745,22766.2975
2022-08-27,20038.42,774590756.91,22609.2255,-629.7761822307584,31.664975767128396,22609.2255
2022-08-28,19554.08,597441164.24,22396.0435,-741.4717932217136,29.250554981777668,22396.0435
2022-08-29,20292.37,1043661877.31,22252.829,-761.6378497733531,37.12102367773794,22252.829
2022-08-30,19813.51,1405744450.56,22045.521,-806.9574912337775,34.44454224763301,22045.521
2022-08-31,20050.28,1165077708.26,21850.867,-814.3806007399908,36.868328805794896,21850.867
2022-09-01,20129.93,896421556.74,21636.754999999997,-804.5618905156298,37.70277437646186,21636.754999999997
2022-09-02,19957.44,836881983.68,21412.134,-801.460258396648,36.57531317268726,21412.134
2022-09-03,19834.79,339922228.57,21188.188,-799.680800088081,35.75652434431245,21188.188
2022-09-04,20003.46,387149235.82,20983.2765,-775.7183093894819,37.81811627263816,20983.2765
2022-09-05,19793.29,518213568.45,20780.009,-764.8698815271637,36.25683507319316,20780.009
2022-09-06,18791.95,1428040857.48,20552.704999999998,-827.532909480884,29.919205902025567,20552.704999999998
2022-09-07,19287.52,961396794.5,20357.0055,-827.6646503622178,35.89174517013498,20357.0055
2022-09-08,19321.77,850349370.86,20281.4225,-815.6035966326417,36.29582590050624,20281.4225
2022-09-09,21369.73,1657848347.88,20292.806,-633.4893967404387,54.68739531473615,20292.806
2022-09-10,21655.13,752905078.21,20299.823,-460.8211273463712,56.56916414664758,20299.823
2022-09-11,21836.45,600008216.45,20321.6625,-305.8239233784079,57.769089188136526,20321.6625
2022-09-12,22400.52,1264510737.92,20365.657499999998,-135.90515761002462,61.34686126352555,20365.657499999998
2022-09-13,20173.77,1788207293.16,20305.8935,-178.861621379976,45.10240815958021,20305.8935
2022-09-14,20233.68,1065222653.27,20239.304,-205.69951611278884,45.520391781521646,20239.304
2022-09-15,19700.15,892897629.94,20211.912,-266.9430004064452,42.42263165452406,20211.912
2022-09-16,19804.02,948028635.91,20200.192,-303.5977758455592,43.23257926202203,20200.192
2022-09-17,20118.35,723991455.67,20228.4055,-303.7813432027542,45.7209645322724,20228.4055
2022-09-18,19417.72,622064584.36,20184.673,-356.35398038342464,41.36813207650093,20184.673
2022-09-19,19541.28,1289079956.8,20171.061500000003,-383.62571628984006,42.40944600474018,20171.061500000003
2022-09-20,18879.95,1124075891.27,20112.545000000002,-453.3763274268895,38.471151903009265,20112.545000000002
2022-09-21,18468.05,1811417134.73,20029.451,-535.7156799994846,36.21537188092681,20029.451
2022-09-22,19405.96,1827681691.12,20001.877,-519.3025154338575,44.23375843927164,20001.877
2022-09-23,19291.13,1261371285.29,19974.694,-509.68544900285633,43.51254415394255,19974.694
2022-09-24,18924.39,566563739.62,19920.7405,-525.5979416964838,41.2019894046469,19920.7405
2022-09-25,18809.94,544445399.91,19871.573,-541.2051887732996,40.47958556773916,19871.573
2022-09-26,19230.96,1874981288.59,19893.523500000003,-513.6798673802223,44.34534618082021,19893.523500000003
2022-09-27,19081.4,2089386131.83,19883.2175,-498.1912552645081,43.270229447247395,19883.2175
2022-09-28,19412.67,1792918120.6,19887.7625,-453.95281266370876,46.371600590834674,19887.7625
2022-09-29,19593.46,1327829608.79,19798.949,-399.69781845893885,48.041075320380976,19798.949
2022-09-30,19425.63,1428753976.44,19687.474,-366.02353162091094,46.5910765527071,19687.474
2022-10-01,19313.96,286091612.81,19561.3495,-344.3774831680894,45.604759174938785,19561.3495
2022-10-02,19058.15,485799328.96,19394.231,-343.90029440114085,43.34125595511392,19394.231
2022-10-03,19632.35,1106456268.73,19367.16,-293.8022086788733,49.41083803608539,19367.16
2022-10-04,20344.58,1290593290.94,19372.704999999998,-194.3873300226369,55.74381077951111,19372.704999999998
2022-10-05,20160.74,1195512448.37,19395.7345,-128.9482389954137,53.86926681602461,19395.7345
2022-10-06,19965.12,1502842418.9,19403.789500000003,-91.81381452684582,51.87043261290133,19403.789500000003
2022-10-07,19532.81,1177831670.26,19374.5125,-96.15984875201684,47.66151645854439,19374.5125
2022-10-08,19419.32,339438324.44,19374.592500000002,-107.52235592271609,46.592670775127104,19374.592500000002
2022-10-09,19442.41,386265984.43,19369.648999999998,-113.35734181516818,46.85380892103736,19369.648999999998
2022-10-10,19131.36,856332007.87,19382.2195,-141.45019581278757,43.75037707460718,19382.2195
2022-10-11,19058.29,1173375200.58,19411.7315,-167.67724443413317,43.029343291743345,19411.7315
2022-10-12,19154.85,744262154.09,19399.176,-178.61185808978553,44.33491145242737,19399.176
2022-10-13,19378.91,1669767296.93,19403.565000000002,-167.26966812666797,47.34998940801544,19403.565000000002
2022-10-14,19182.01,1445859713.35,19416.446,-172.18425242192825,45.0411628801674,19416.446
2022-10-15,19069.72,290658263.23,19429.435,-183.03010333790735,43.73154004719498,19429.435
2022-10-16,19264.26,303391318.02,19431.1,-173.92289133945087,46.62695705120931,19431.1
2022-10-17,19550.49,831592233.83,19454.554500000002,-141.972421638784,50.65059533755334,19454.554500000002
2022-10-18,19330.29,1167039781.8,19450.4355,-132.88789498853657,47.67306051572872,19450.4355
2022-10-19,19123.89,943284685.97,19426.957000000002,-140.72095365299901,45.00259534999166,19426.957000000002
2022-10-20,19043.54,1244652119.42,19407.8525,-151.66399444535273,43.96999754735776,19407.8525
2022-10-21,19166.4,1191982244.05,19400.4745,-148.70843957388934,46.009934763848065,19400.4745
2022-10-22,19207.57,314703377.71,19407.9455,-141.4139343090792,46.71009293571535,19407.9455
2022-10-23,19572.6,607568457.44,19404.958,-104.96810899551929,52.58174427437435,19404.958
2022-10-24,19331.06,1228052555.79,19354.282,-94.48561783537662,48.75377264106767,19354.282
2022-10-25,20087.18,2052122456.45,19350.604,-24.878815726027824,58.852441665849526,19350.604
2022-10-26,20776.76,2453067543.31,19391.185999999998,84.94917812860149,65.52490667569853,19391.185999999998
2022-10-27,20295.28,1813055358.34,19429.3095,131.6200088907317,58.40359353139109,19429.3095
2022-10-28,20599.89,1597589795.85,19488.338,190.98490468567252,61.27131527024349,19488.338
2022-10-29,20820.19,1219658735.57,19557.227,252.89318595309305,63.244891596625614,19557.227
2022-10-30,20630.65,797587682.85,19632.1915,283.394851493631,60.393339650387226,19632.1915
2022-10-31,20492.56,1260610163.71,19703.905,293.0468703473998,58.32989388768689,19703.905
2022-11-01,20480.27,997276692.3,19770.176,296.2890290465366,58.13950146853179,19770.176
2022-11-02,20150.33,1861306372.17,19808.747,269.1326687219698,53.126082196441416,19808.747
2022-11-03,20207.99,1095711784.35,19860.046000000002,249.38893720019405,53.874642545257224,19860.046000000002
2022-11-04,21150.6,2037648086.91,19964.09,306.2721226210233,63.99690309998979,19964.09
2022-11-05,21301.57,706196028.56,20065.9555,359.39163116872805,65.30996675095388,20065.9555
2022-11-06,20910.59,586960236.65,20133.9605,365.7245608722733,59.28015415473372,20133.9605
2022-11-07,20593.73,1506814091.81,20197.1325,341.2418754733699,54.85962041860712,20197.1325
2022-11-08,18544.7,4026079371.74,20168.173000000003,154.71610343179418,36.108125096982356,20168.173000000003
2022-11-09,15820.02,4215919087.89,20006.997,-210.5388587481466,24.24210084989477,20006.997
2022-11-10,17559.67,2835119228.72,19926.6605,-355.5324746014012,38.20523836751916,19926.6605
2022-11-11,17007.72,1767514338.22,19816.667999999998,-509.11000867900293,35.941756941270654,19816.667999999998
2022-11-12,16773.9,582536367.95,19676.733,-642.2847717463083,34.99587384227779,19676.733
2022-11-13,16307.47,586182485.99,19525.5535,-776.5125801694558,33.12320894503743,19525.5535
2022-11-14,16592.04,1384247874.05,19350.796500000004,-850.1269305845199,35.39463767947986,19350.796500000004
2022-11-15,16879.14,1282932319.76,19155.9155,-875.2113711594611,37.693871901465045,19155.9155
2022-11-16,16648.05,1075046774.52,18973.554,-903.3250340468439,36.5658363097488,18973.554
2022-11-17,16680.21,650179026.0,18777.57,-912.4916356361427,36.849074196225686,18777.57
2022-11-18,16677.95,753255014.89,18570.458000000002,-909.4549658199358,36.83662661236408,18570.458000000002
2022-11-19,16683.72,282884885.11,18373.1115,-896.251364501597,36.89523674160203,18373.1115
2022-11-20,16253.6,470894190.07,18161.163500000002,-910.0045388020262,34.33739749984525,18161.163500000002
2022-11-21,15760.19,1289350720.98,17925.1595,-949.7697375980642,31.628546185131043,17925.1595
2022-11-22,16198.25,1184556737.9,17727.5555,-935.1562638616488,36.423913899977386,17727.5555
2022-11-23,16590.98,1087435133.37,17546.704999999998,-881.721020747802,40.45600409724508,17546.704999999998
2022-11-24,16588.46,624934230.62,17318.598,-830.0087246244402,40.43828178878281,17318.598
2022-11-25,16508.33,572460119.25,17078.936,-786.4267407713887,39.84063736787541,17078.936
2022-11-26,16451.53,346443601.6,16855.983,-747.8502378577869,39.39616780056636,16855.983
2022-11-27,16420.87,300543689.5,16647.34,-711.5497841464712,39.14232150462637,16647.34
2022-11-28,16207.01,867757025.61,16530.4555,-692.0604852655633,37.33523938913144,16530.4555
2022-11-29,16431.79,833578637.87,16561.044,-650.9731942874678,40.44728301103408,16561.044
2022-11-30,17162.35,1460126671.64,16541.178,-553.0855082586204,49.26598090973599,16541.178
2022-12-01,16978.64,978462617.82,16539.724,-484.74483677438184,47.36649647724696,16539.724
2022-12-02,17094.49,771518084.81,16555.7535,-416.43582251436965,48.70948887911408,16555.7535
2022-12-03,16888.31,419139334.98,16584.7955,-374.6190640768764,46.43845197920527,16584.7955
2022-12-04,17111.76,508091945.23,16610.7815,-319.7624121491899,49.20265621893196,16610.7815
2022-12-05,16966.84,1077884559.22,16615.1665,-284.70010750898655,47.49083097373984,16615.1665
2022-12-06,17086.52,811906594.36,16637.09,-244.43807273379934,49.06680739668239,16637.09
2022-12-07,16837.85,710367336.21,16644.972,-229.9450475084086,45.978930801968126,16644.972
2022-12-08,17226.02,827814503.9,16672.375500000002,-185.0045286280183,51.147197042740785,16672.375500000002
2022-12-09,17126.85,712368959.63,16694.532,-155.5974038228378,49.8354116768502,16694.532
2022-12-10,17129.19,296657331.89,16738.3115,-130.5977772225051,49.868083658529486,16738.3115
